ds,yhat,yhat_lower,yhat_upper
2023-06-06,30178494.33031816,14197165.565036003,44743522.34892782
2023-06-07,28726665.342428736,12300690.351127306,45685457.59018107
2023-06-08,27839801.304069757,11967685.982866433,45215965.26072715
2023-06-09,30152157.75694532,14335618.32662481,45047323.55252457
2023-06-10,39746905.33405599,24249124.340021748,55744461.48332649
2023-06-11,40121246.632099055,24225205.022202518,56881979.25229719
2023-06-12,31861335.846466474,14578007.893065985,47076875.37257213
2023-06-13,32931057.391632073,16984693.09825869,49410975.96724422
2023-06-14,31383812.608973004,15921168.129588721,47489225.9772988
2023-06-15,30369472.20558951,13798272.488014312,46888061.907097496
2023-06-16,32524592.0329673,16394945.615120161,48590246.7226718
2023-06-17,41935278.91078251,25445942.409070402,58650565.35678603
2023-06-18,42102236.25262071,26349633.8839856,58376968.682220764
2023-06-19,33615597.38797534,17390558.16122338,50523537.12092097
2023-06-20,34443604.98168807,19340663.468725614,50865530.70452758
2023-06-21,32644288.22797694,15765006.963351075,49135193.31563715
2023-06-22,31372298.35606539,15063278.067546865,47156976.327603616
2023-06-23,33269003.191372722,17834822.508588493,49175895.18649008
2023-06-24,42425230.76957027,26486361.554881997,57833359.90683284
2023-06-25,42346195.116109215,26336989.199107077,59661131.96780802
2023-06-26,33626215.41201934,17474291.569735423,48850561.85028798
2023-06-27,34237290.14750278,17716787.226718873,49198304.24852547
2023-06-28,32240680.923375666,18026726.216027107,48377387.90032014
2023-06-29,30793669.112468764,13173345.548073262,47553135.459084414
2023-06-30,32539588.41468884,15779029.417246656,48066070.290416725
2023-07-01,48817164.228617005,33105542.12752592,64634186.30291927
2023-07-02,53879647.454473816,37810827.245466635,69240633.36538161
2023-07-03,30618018.15910276,14505774.189825922,46678819.40254998
2023-07-04,25539178.57310575,9065447.391983498,41875355.81802837
2023-07-05,32554396.924353514,16526478.342383655,48946159.807324246
2023-07-06,54621642.99693441,39346837.93470479,72436267.39465515
2023-07-07,54468091.954929054,37917966.340505265,71641273.41229407
2023-07-08,57266403.47148822,41424541.621085554,74543319.43443048
2023-07-09,57098636.637212634,40154883.04905561,73373835.11153214
2023-07-10,52746504.23642528,36202659.604912534,68554173.54954486
2023-07-11,32241131.75769375,16663340.987016411,50160789.265553914
2023-07-12,30271738.000548225,13416016.144258723,46470681.30225398
2023-07-13,28869296.19055871,13599283.62043527,45316901.54309194
2023-07-14,30670910.510072343,14280997.286545115,46428301.37612214
2023-07-15,39762362.59886271,24024656.326596834,56875315.418081634
2023-07-16,39643220.591775134,24776656.73756849,56261475.15985514
2023-07-17,30901758.08383812,16179217.097620383,47978369.26272576
2023-07-18,31503738.722478338,14597300.286716795,49132090.34223053
2023-07-19,29504214.831376445,14057994.898933224,45219180.09783431
2023-07-20,28054496.848717835,12225751.306421401,43805118.236679696
2023-07-21,29792390.19649917,14721648.288247356,45288581.050475605
2023-07-22,38805085.1922964,22329394.406233624,56695511.89156901
2023-07-23,38594228.60083887,24498302.302478563,56096261.29933014
2023-07-24,29750783.52932249,13949806.144072553,46948039.81489296
2023-07-25,30243734.878176905,14198623.374988139,46304435.42527898
2023-07-26,28131790.93497339,11711049.132597223,45096221.94493829
2023-07-27,26570240.500106923,11361664.160933474,42744892.19073268
2023-07-28,28201065.444377482,11426722.8975721,43990293.57240819
2023-07-29,37115697.85554004,21512975.958795268,52370389.815288745
2023-07-30,36819954.27647932,19736719.266684975,52528937.32616194
2023-07-31,27908757.828159105,10607924.967846269,44117219.216783755
2023-08-01,28354709.602890294,12968402.868183201,43650824.98666707
2023-08-02,26219663.988413174,10140510.237123277,41085642.259216376
2023-08-03,24661471.358029447,9010588.415109005,41087401.27575358
2023-08-04,26323991.600378536,9982338.699053364,41609220.40136839
2023-08-05,35299770.96401647,18821079.550779972,51055942.07417184
2023-08-06,35094917.482330546,18101019.33747593,49667776.05242596
2023-08-07,26303787.958210442,8920720.337606778,42354163.8932735
2023-08-08,26897549.418744832,11361872.982854776,42416209.787805654
2023-08-09,24935770.51240378,9177021.395871999,40261217.7591352
2023-08-10,23573206.344865546,7359415.368681772,40600644.86358063
2023-08-11,25449879.525699496,9337725.442999987,41394855.43103063
2023-08-12,34653848.44399648,18350597.629198357,51475944.433564074
2023-08-13,34686195.856761895,18530786.430632807,50473115.27629316
2023-08-14,26135847.913834862,10311891.894633515,42114545.009934604
2023-08-15,26968283.07169137,11308117.267484717,43817240.54725773
2023-08-16,25237282.39863023,9148996.591450438,41773818.18990021
2023-08-17,24091880.390928973,8913288.431514464,39792990.77213241
2023-08-18,26166614.40819677,9535479.701642234,42543345.81457839
2023-08-19,35544458.92387211,18620620.24666002,51259811.74275361
2023-08-20,35721972.82963346,19595853.835261475,52671823.67350011
2023-08-21,27284265.18776975,10478317.449769793,44083418.39241247
2023-08-22,28193834.406479917,11575583.31540241,43915951.66927938
2023-08-23,26502428.246441446,10187889.482389841,43785261.741762385
2023-08-24,25358080.191541545,7466906.787879795,42486298.7360339
2023-08-25,27395417.32103631,11853090.263894327,43618088.5990034
2023-08-26,36698623.619464636,20142606.75050557,51778647.4043096
2023-08-27,36766585.490248755,19716896.77578355,53438961.59819696
2023-08-28,28187824.233285315,10909269.029461555,44550343.17633128
2023-08-29,28929270.702940952,14099323.104358498,44787770.708580986
2023-08-30,27048030.672631513,11302822.954819819,44065052.78769061
2023-08-31,25698298.42157258,9936970.868720744,41153927.08033495
2023-09-01,27521516.48315639,11121132.08485215,43236510.61747548
2023-09-02,36609169.04974073,20279179.634551305,52446369.02988721
2023-09-03,36467740.02587989,20368768.70303955,52266804.504881114
2023-09-04,27693445.27863989,11081347.757796966,44162899.468348384
2023-09-05,28260799.525935568,12648506.44364732,44859414.71784741
2023-09-06,26234171.91372136,9089259.269458175,41967038.42348849
2023-09-07,24774493.472713925,8429587.060373211,40967996.84792604
2023-09-08,26529220.066603355,9575766.52810236,42627541.414682694
2023-09-09,35594943.85827558,18287385.630217332,52041002.65550589
2023-09-10,35482189.392838955,20452584.628144976,51131958.74097961
2023-09-11,26790008.77407907,10080822.336702261,42689186.6084977
2023-09-12,27494440.331902076,11024242.517652115,43927121.99094444
2023-09-13,25659988.35347864,8863758.239465905,41408295.07519658
2023-09-14,24446289.65568563,8260774.845747075,39702584.09486207
2023-09-15,26498072.31617055,9756147.556496799,43162932.258925974
2023-09-16,35907800.31444675,18853021.539175894,52552151.59734309
2023-09-17,36180540.027229644,19713813.406789467,52781038.160015024
2023-09-18,27908661.619310178,11348140.103646774,44249595.06067166
2023-09-19,29060437.691734504,12618060.292846952,45096915.51380534
2023-09-20,27691693.512225226,11399112.476279372,45551649.95964145
2023-09-21,26952670.617333665,10514203.050218329,42814499.25920556
2023-09-22,29478204.33872525,12820715.362352407,45897948.24144093
2023-09-23,39350603.60419777,24231667.955155563,55544578.19984205
2023-09-24,40064763.05633371,23643510.91053874,56706227.41090272
2023-09-25,32203114.284437425,16198584.597180758,48751827.39829856
2023-09-26,33724472.100596085,16305284.162261315,50131468.68022465
2023-09-27,32675923.743346404,15929189.119790476,48882680.920586705
2023-09-28,32199916.514338315,16450329.18915243,48511102.373928085
2023-09-29,34924638.4450894,18595086.12226609,49863203.19018807
2023-09-30,44927074.87755352,28209156.15755181,62171016.70601819
2023-10-01,45698266.17468074,28147842.711253066,61548667.55533137
2023-10-02,37818369.30076453,21480053.23048251,54534287.525222294
2023-10-03,39245576.0343274,23309558.729184728,55968306.62760402
2023-10-04,38028033.50507213,22376762.16515642,55058376.29144547
2023-10-05,37310921.411069505,21053450.21506708,52481632.96588666
2023-10-06,39726780.44404974,22813487.19002743,56300153.182190455
2023-10-07,49358475.82672474,34123513.13968254,65237700.03708512
2023-10-08,49704323.267619714,33930599.07239735,66665949.61811124
2023-10-09,41352983.18332002,25137343.28987772,58021387.641755536
2023-10-10,42272180.005470216,25899407.724184815,59030253.01014249
2023-10-11,40520397.16123809,23954687.43657782,56979511.409677275
2023-10-12,39253707.6988553,21887572.57370828,54582170.170122504
2023-10-13,41115841.275047466,25721300.257030047,57855876.53676128
2023-10-14,50200878.010653466,34171187.05651854,66818750.93706135
2023-10-15,50018103.36276579,33700615.06511176,66582221.80804333
2023-10-16,41166636.77029146,24136158.78210052,57017320.9464598
2023-10-17,41623897.67544927,25816572.92908877,58287622.86191242
2023-10-18,39457065.99992335,23199219.966362245,55528052.91758134
2023-10-19,37829703.06634036,21074152.49418055,54487407.137397565
2023-10-20,39391639.0731474,23932957.937447138,55992633.204492666
2023-10-21,48241522.24892108,32984770.864732865,65124393.21829669
2023-10-22,47891567.55966036,31802996.88357921,64631909.13938926
2023-10-23,38942120.45754662,23206355.560446337,54524225.6028411
2023-10-24,39370100.93895869,23636259.417532958,56340128.52403715
2023-10-25,37240485.54349333,22285014.36954156,54092873.41289494
2023-10-26,35712992.71405244,20138396.453493904,52649115.26235136
2023-10-27,37432075.92745061,19961946.222755075,53404803.37901688
2023-10-28,46489616.992422014,30916773.77691435,64406226.885725506
2023-10-29,46389853.613281265,29294611.95748748,63580466.7595368
2023-10-30,37724152.07302426,20750308.709415,54232308.0316991
2023-10-31,38459684.87891434,21971066.945191015,53991530.99081728
2023-11-01,36651164.94949724,19617216.86934585,52999680.00933064
2023-11-02,35447795.23526945,18283068.570122015,51887277.59204837
2023-11-03,37483531.37062735,20624085.115782816,54951277.503565915
2023-11-04,46840042.7844785,30828609.042027988,62463449.85852772
2023-11-05,169288780.73444194,154193596.90185478,186490576.35762262
2023-11-06,88413455.87712258,72830151.54617025,104147834.19314626
2023-11-07,85612744.91137919,69100337.66660857,101468745.05440567
2023-11-08,131404465.89797567,115299522.7081209,148074362.89623055
2023-11-09,107377900.50149243,90189257.40400347,121879545.35860443
2023-11-10,142074259.47992745,126175945.30891079,158240909.06039056
2023-11-11,150162236.5113075,133898729.39988813,165212276.4238355
2023-11-12,139960586.23888928,123028537.82025686,156210415.01187497
2023-11-13,161504091.16089714,144382490.9665974,177279523.1150226
2023-11-14,118844397.17161271,103808253.86465271,135410104.23529565
2023-11-15,106637725.16032293,90981285.15494306,122366427.61354375
2023-11-16,36901116.86561696,20127668.241220564,52937868.86741997
2023-11-17,38595004.21420058,22679407.268960122,53380052.85943991
2023-11-18,47513297.7239372,32092853.414423615,64453104.02968922
2023-11-19,47158781.97622576,30500580.66299244,63467916.74087161
2023-11-20,38124430.87530042,21061907.87701763,53406674.961607344
2023-11-21,38382026.92805247,22028064.920453344,54477416.17579432
2023-11-22,35993761.24422942,19004506.040481776,53155055.068161145
2023-11-23,34118977.14246204,17669897.921984963,49828754.2847169
2023-11-24,35404160.78628369,18650387.58716051,51695955.15800406
2023-11-25,43945571.77453873,27952539.77009136,61133076.33264288
2023-11-26,43254049.89022787,27264415.46037554,59809643.93310777
2023-11-27,33929612.39191759,17757585.49775836,50897980.23070311
2023-11-28,33949906.60212728,17600748.72068786,49666974.28721564
2023-11-29,31381675.505061135,14881695.594296396,48274235.59004139
2023-11-30,29387402.441827685,13811573.882272154,45856766.97390205
2023-12-01,30615240.562517148,12464494.716973396,46860472.46264829
2023-12-02,39161621.177074715,22332424.91580812,54983813.51089627
2023-12-03,38536077.38284415,23364950.051228717,54269192.875895746
2023-12-04,29335896.48958952,12778189.05508737,45089870.353634104
2023-12-05,29534664.125225067,12401401.150215827,45541094.441137314
2023-12-06,27193854.915930685,11381643.534744019,43153706.605061814
2023-12-07,25469632.145724714,9877604.98463658,41518143.68683535
2023-12-08,27002957.61382407,11098248.860062152,43425940.281688064
2023-12-09,35882400.75777742,19196590.987674896,52940964.498862214
2023-12-10,35609177.85658638,19853079.52997272,51578624.265495926
2023-12-11,26772028.932957396,10241951.74226676,41910261.080386005
2023-12-12,27335989.161695264,11207078.325315522,42620115.42487295
2023-12-13,25354203.587768048,10039686.684902942,42603204.34358978
2023-12-14,23974941.62914843,8220343.857360584,40644765.48995693
2023-12-15,25831906.95297822,9698315.94537347,42128805.2947585
2023-12-16,35007226.62962141,19776273.322229207,50532547.016969495
2023-12-17,34996645.8049935,19619423.943685256,51186251.97948131
2023-12-18,26384531.646745056,10521895.524448242,43041112.43582142
2023-12-19,27132740.314018592,11572512.869826064,42146500.690873474
2023-12-20,25292493.57921858,9705059.62475183,41178430.69533956
2023-12-21,24011420.325265843,7964535.586951914,40273016.59289461
2023-12-22,25923858.217441786,10084399.878103467,43324359.61408259
2023-12-23,35113800.109117955,18318285.766551234,50549034.98492579
2023-12-24,35080013.00199513,18017605.372702718,51081471.98310668
2023-12-25,26410935.766733024,9318497.262983577,41900174.58001351
2023-12-26,27073412.617875993,12711267.901672887,43364247.02240608
2023-12-27,25124412.91453235,7652189.444305302,40657999.98190332
2023-12-28,23717897.036300033,8262860.818431044,40396212.90457535
2023-12-29,25494928.6148452,9812579.13520532,42829317.79685958
2023-12-30,34546422.976843774,18682327.866867006,49685505.67297487
2023-12-31,34378065.08394303,18360130.908994745,50674430.22147323
2024-01-01,25585008.659094848,9935535.057714684,41878986.13452074
2024-01-02,26140418.84804022,10380567.7291585,41353204.447489776
2024-01-03,24107014.069239747,7800590.851974921,39866690.2105588
2024-01-04,22643771.477261484,5558291.101655437,38178710.90971342
2024-01-05,24395900.467918545,8705285.76430901,40556042.19078664
2024-01-06,33457477.595459253,15392232.02159162,48529022.461565524
2024-01-07,33336278.981211603,17703325.078760143,49651907.32936001
2024-01-08,24628423.91125779,7311045.352718779,39867651.4606695
2024-01-09,25306893.147145476,9567146.233708452,41058580.14417292
2024-01-10,23433077.928309463,7771962.945285011,39444431.75586248
2024-01-11,22163523.564495202,5443079.359202596,37491435.326238826
2024-01-12,24139970.696793854,7924010.09537401,41185259.37059544
2024-01-13,33452085.46942523,17299480.604532532,49403860.487535655
2024-01-14,33602411.85431194,16664506.316461187,49254993.962410025
2024-01-15,25181156.364321835,8640542.654750248,41222469.60087973
2024-01-16,26154864.696238685,10076404.941057226,42356942.31144982
2024-01-17,24578141.89026127,9144696.38235024,41260756.484926455
2024-01-18,23600575.229157124,7354038.973040663,39220646.83908871
2024-01-19,25856958.12532439,9377892.148348458,42557583.35519608
2024-01-20,44403240.45753534,27509319.339529958,61170003.53610597
2024-01-21,68882956.50528549,53075952.412474535,85845536.98950183
2024-01-22,26043794.74709823,9057228.172064366,40821041.22218889
2024-01-23,34858078.71694669,19237684.184136905,50733542.80078869
2024-01-24,54148582.65863628,37929318.606019944,70419611.30948308
2024-01-25,39169660.25953649,21865015.052608743,55477897.62108987
2024-01-26,44407762.09956309,29378900.35063316,60302397.34650874
2024-01-27,106407997.26774116,90118992.39651324,123423919.03078522
2024-01-28,38584654.00985026,22795542.98119089,54540298.21089815
2024-01-29,30262353.834592186,15515760.395257697,46014661.88406754
2024-01-30,31253284.236590747,15298036.33065521,48385534.34601505
2024-01-31,29610572.62253514,14117327.124475216,45324297.72249223
2024-02-01,28484190.914964028,12654170.23093511,44765466.706429355
2024-02-02,30511165.686229132,12797936.518549647,46139743.37352022
2024-02-03,39778429.94582601,24344687.414302494,56803416.65391129
2024-02-04,39787847.24655889,23886932.05692806,55149317.75118327
2024-02-05,31131017.089799494,14440931.113728631,47542562.28111136
2024-02-06,31777921.248371486,15611894.56707779,49192413.99045546
2024-02-07,29788563.977426752,14978844.081818474,46526764.541905575
2024-02-08,28319767.967045605,11503716.429240014,44424399.50339563
2024-02-09,30015228.070897482,14468658.145045094,45838748.924205616
2024-02-10,38968214.02085124,21901756.36915611,54064947.62099571
2024-02-11,38686456.33387196,23669688.45571771,55633608.75251301
2024-02-12,29766827.568631742,13751848.431796545,46364014.230385296
2024-02-13,30183881.28455378,13777921.9272034,45880437.86516607
2024-02-14,28001403.908970796,11574541.453425279,44186886.56367827
2024-02-15,26379143.05384791,9154485.480294589,43414919.911699556
2024-02-16,27962815.427973934,10449631.688032752,42943561.91108434
2024-02-17,36846786.07759173,19867341.950073205,51574788.84891672
2024-02-18,36538953.098828904,20700200.64816496,52950693.287861094
2024-02-19,27635449.350270648,11675062.981723646,43664040.16006137
2024-02-20,28109222.356933974,11855941.579789432,45553982.50421674
2024-02-21,26021645.965620935,10826071.827294976,42476170.61613882
2024-02-22,24529325.221908644,8913511.79301246,40232643.04161499
2024-02-23,26274195.188027207,9708343.344252134,43164033.10891253
2024-02-24,35346302.728400685,19118477.250591002,50380036.22708361
2024-02-25,35248802.50314529,19295204.903826125,50919280.07070646
2024-02-26,26572775.681139927,10410175.450686714,42980204.55431977
2024-02-27,27285929.520440437,12279096.372273576,43467509.641897164
2024-02-28,25444328.3846955,8831857.41217434,42242083.08439006
2024-02-29,24199314.80859344,8031146.765633277,40097876.49006736
2024-03-01,26187718.676131792,9544345.280365948,43649639.84709328
2024-03-02,35494741.14931318,20172702.035319507,52065793.58600562
2024-03-03,35619042.517830804,19313983.451487713,51529187.25607456
2024-03-04,27147640.770774968,11458233.51460104,43314690.151320904
2024-03-05,28044677.719262138,12008418.41454154,44890612.23981538
2024-03-06,26363202.325755022,10693635.129385209,41923207.39019549
2024-03-07,25252129.35374865,10510713.83903627,42740242.193147704
2024-03-08,27346471.30697192,11398170.947877353,42684107.372444846
2024-03-09,36730230.58828303,21395761.477319047,52823862.05411999
2024-03-10,36901481.699028656,19874996.240259808,52686187.86416822
2024-03-11,28447251.25056529,12841903.6102982,45232077.24146397
2024-03-12,29332253.861503325,12174171.591887617,44545923.44547642
2024-03-13,27610635.06534005,10789128.177132765,42129334.10845941
2024-03-14,26432880.991395682,10821655.861473205,42668820.22081235
2024-03-15,28435994.469804376,12322616.048721425,45103836.63015192
2024-03-16,37706326.42248114,22967182.9778733,54120512.893509656
2024-03-17,37744594.02703387,21068059.764270388,53711395.436444476
2024-03-18,29140695.232923117,12484573.85994909,46027430.65957754
2024-03-19,29862379.329437602,14605106.495168125,45513938.11571846
2024-03-20,27966926.18422406,11849674.75494912,44076597.3892524
2024-03-21,26607995.216964904,11171538.4513576,43023599.595154606
2024-03-22,28425744.934604466,12851751.305061627,44608816.04675957
2024-03-23,37509612.6450338,20994876.38374679,53118356.579429954
2024-03-24,37363286.622119054,20111641.63293131,53912887.41871721
2024-03-25,28579480.65717864,12678780.032351395,44207858.44797643
2024-03-26,29128570.907156583,13008671.620965702,45448667.98563077
2024-03-27,27070247.645437486,11440386.327941384,43252817.767236955
2024-03-28,25560342.780018065,9482245.593386201,42077425.81199877
2024-03-29,27240933.60508899,11934593.333120218,42855174.82507481
2024-03-30,36203111.91412477,20278449.53364405,52784838.43724199
2024-03-31,35951950.16372142,19308915.85067887,51468609.461000346
2024-04-01,27081273.98212257,11813548.290427571,43560734.809422664
2024-04-02,27562300.267039582,11304418.17181511,42541864.811369196
2024-04-03,25455292.82581064,9433326.75744673,40551101.976127364
2024-04-04,23916395.810980037,8755166.036710931,39366827.599669866
2024-04-05,25587744.876526568,9089675.181432977,41620517.0014394
2024-04-06,34560244.733472735,18737165.767913043,49734518.47538253
2024-04-07,34338544.454269975,17901258.23874665,50215693.677993745
2024-04-08,25515819.598823104,9318011.95239068,40497405.3295929
2024-04-09,26062420.3086937,10131885.717020206,41683280.81059846
2024-04-10,24037537.344726887,9144718.344212025,40111198.12056127
2024-04-11,22596046.454295874,6618685.880017339,38750770.48024017
2024-04-12,24378631.221972495,7068261.489827021,40167774.802118115
2024-04-13,33474573.386976168,17979137.333707947,50142181.594678946
2024-04-14,33386742.332372315,16521489.790184235,50174203.67748242
2024-04-15,24706393.197695117,8768204.289691834,41936765.54962341
2024-04-16,25401833.13504158,9101743.393451074,41749110.973748274
2024-04-17,23530108.020033017,8369713.566142283,39253886.11241927
2024-04-18,22243870.27549875,5009351.868004472,38645206.53690226
2024-04-19,24181528.13903663,7902025.144171382,39928554.80482802
2024-04-20,33430065.418511778,17563760.32078346,49161252.71283569
2024-04-21,33490063.362746246,17415128.412117843,50147779.28637681
2024-04-22,24950533.871016268,8687348.132258821,41723173.998667024
2024-04-23,25777623.171302658,8851682.666398121,41062247.91509145
2024-04-24,24026337.728027377,7519656.811457505,40762520.23179688
2024-04-25,22847452.329449564,6096544.958585106,38383926.57508257
2024-04-26,24877699.834106266,8312010.182606502,39879470.92876212
2024-04-27,34202630.644375995,19336583.922425482,51003589.79928121
2024-04-28,34321672.45889114,18821050.915041715,50128601.42826876
2024-04-29,25822998.385414362,9847159.765764114,40191525.60914792
2024-04-30,26672261.369794782,11219023.204728272,42786657.87720635
2024-05-01,24924345.537323814,8423125.01696525,41427778.32956122
2024-05-02,23730293.280993197,6956353.244350868,40194768.69801707
2024-05-03,25727506.55540304,9573691.94370574,41598141.56319455
2024-05-04,35002609.557435565,17622110.432467986,51587456.66344376
2024-05-05,35056502.634828344,19031392.632592093,51276078.25649493
2024-05-06,26479215.003403626,10173980.95637805,43382971.351624474
2024-05-07,27238613.970275454,11190003.131251149,42580636.81953858
2024-05-08,25392121.26692099,8788411.243824294,42694008.34597024
2024-05-09,24093595.616586316,9012694.272550879,40273721.89775076
2024-05-10,25983480.575890336,9650668.045227898,42647516.93217297
2024-05-11,35151605.70285395,17703440.19177286,50698348.601038694
2024-05-12,35102172.04321356,19345078.522234604,50639863.984879926
2024-05-13,26428530.92599063,9809481.310391542,43568186.46283129
2024-05-14,27101815.407763816,11174359.599831993,42685731.23845918
2024-05-15,25182576.803323507,8761326.848188441,41156380.903121516
2024-05-16,23827587.410561103,8141917.482853714,39608204.747488275
2024-05-17,25679910.547634773,9861969.77430616,42000339.63155199
2024-05-18,34831628.072927706,19477921.720193252,51005064.21884187
2024-05-19,34788758.47605069,18221682.793206565,51877741.90660401
2024-05-20,26145976.54434975,9696227.90427036,41907624.651221305
2024-05-21,26875195.811725885,10007881.821315482,42574641.075061716
2024-05-22,25037167.890397158,8854891.387639433,41034986.046262495
2024-05-23,23788261.1944245,8177018.215353362,39793212.62475687
2024-05-24,25770521.263543777,9971343.7258184,41289947.355996184
2024-05-25,35074403.594216794,19744090.642094273,50448235.55379398
2024-05-26,35203712.41669439,19357349.457824968,52493970.149386756
2024-05-27,26750356.36215951,9438059.249914182,43498200.832231276
2024-05-28,27682981.7471857,10347406.12173191,42585865.5057117
2024-05-29,26058636.674168274,10785906.936805304,42605827.598870546
2024-05-30,25029627.148511067,8366816.675571112,40685929.87272204
2024-05-31,27233665.730431747,10746141.848277973,43820715.71092142
2024-06-01,36756701.592538565,19859368.8495508,54591751.47121654
2024-06-02,37097963.089549825,20781606.962083623,53874936.97309314
2024-06-03,28844821.21339903,13175133.354469813,45015170.02182305
2024-06-04,29961531.917517148,13302272.503214994,45581691.31978362
2024-06-05,28501007.667515583,13398633.853193257,44871391.77880242
2024-06-06,27611776.555901133,12001431.164219555,44027161.390020855
2024-06-07,29928226.695208475,13634916.57013994,45612031.97387514
2024-06-08,39533522.09697933,22157907.12946003,56182232.794180594
2024-06-09,39924718.69639282,21932170.11088727,57043872.125517786
2024-06-10,31687686.742202956,15468287.88186851,47532407.385404535
2024-06-11,32785895.737774417,16792303.751706664,48874873.43084544
2024-06-12,31272210.91071989,14869180.928512134,47964312.08458949
2024-06-13,30295858.629957605,14326322.329521766,46355462.13131521
2024-06-14,32492658.063762095,16390791.00484696,48623032.186793275
2024-06-15,61225389.71234472,46132800.35471437,77477574.58897872
2024-06-16,56302670.46046475,40499690.93430668,72620272.67501193
2024-06-17,58618131.15613582,42928813.69849801,75131194.95379178
2024-06-18,26447090.562694818,10613306.3432727,42907270.998659745
2024-06-19,37166435.89082596,22645770.149108965,53462434.00529376
2024-06-20,46789404.283666715,30146766.929057915,63551192.462924756
2024-06-21,52222237.142795295,35394187.046928145,68396674.47819266
2024-06-22,63025971.37231925,47737826.30331861,79568256.31846835
2024-06-23,62145175.850035734,46371937.66345738,78233475.54670773
2024-06-24,63147856.579467446,46771033.94897896,78432205.01204115
2024-06-25,41584039.68346266,25064223.680507477,57194058.64160407
2024-06-26,25003361.346394386,7618988.130368443,40825469.30580023
2024-06-27,29623919.235696964,13157269.707943067,45140041.69552364
2024-06-28,42642992.68823886,26060181.57790454,58315818.71567903
2024-06-29,64634255.49184832,47999743.578062505,80803191.98718372
2024-06-30,72652898.23392476,56634657.76708965,88839604.3697932
2024-07-01,48691382.8624887,32631502.942697134,66520596.70043633
2024-07-02,54635340.84763579,38423524.98661663,70474823.28571256
2024-07-03,45993663.53705871,29266966.416199517,62236896.91982827
2024-07-04,34339417.45485673,17405688.2071467,50537949.03765753
2024-07-05,16974535.531570047,1411211.2521468801,33552809.477436062
2024-07-06,67324655.59337273,51029751.33727142,83748364.43754888
2024-07-07,53295408.342063375,36030009.851025015,68532985.55214244
2024-07-08,40077469.536687985,23986326.58220289,56900441.89855727
2024-07-09,57091788.51302953,40074565.71707791,72506705.15949987
2024-07-10,39058905.301533476,22956198.387173776,55163002.93722884
2024-07-11,44785385.50743647,29659876.22610288,61781755.793527335
2024-07-12,63743720.62487067,48775910.37558351,79218774.66037649
2024-07-13,110292861.8828724,94434072.53047489,126522930.03749794
2024-07-14,37157943.73152267,20960649.156197987,54658245.616687
2024-07-15,42652930.20636171,26242641.30263182,58725887.971021846
2024-07-16,31945481.277782723,15800213.88238588,45899835.09324599
2024-07-17,29960439.399337195,14252671.474301001,46509659.686725676
2024-07-18,28527799.666526943,12021152.549358044,43898631.505621076
2024-07-19,30284871.956031464,13724221.620888071,46827539.34594589
2024-07-20,39318247.388450116,23577183.304200225,55121838.67372269
2024-07-21,39128887.80345872,22227499.615170166,55397079.22500694
2024-07-22,30307006.5476572,15251308.508319905,45974244.692681774
2024-07-23,30820797.206196688,14731875.290137032,47105611.38811723
2024-07-24,28728160.148710698,12648264.29659752,45051221.445892625
2024-07-25,27183585.642278858,11242879.090093572,44537804.82175859
2024-07-26,28828292.567360163,12797773.896056205,44681599.23352874
2024-07-27,37753011.153347135,21193197.12620439,54098988.92899212
2024-07-28,37462941.44389917,21413656.15852258,53022071.77674143
2024-07-29,28552497.531118535,12532863.02945032,44191223.11515599
2024-07-30,28993898.239647985,12209355.15035562,44247803.51264903
2024-07-31,26848758.289502405,10655043.933137715,43536008.89419708
2024-08-01,25274842.831891555,8260988.585130701,41544668.8327676
2024-08-02,26916088.40005617,10033626.032005934,43720083.245215125
2024-08-03,35865282.44090194,20375642.96073665,51298555.09871317
2024-08-04,35628936.51841886,18755682.326242074,52275353.60238128
2024-08-05,26801966.133258846,10020881.733968912,42615246.639992505
2024-08-06,27356240.17970316,11366719.062022874,42473326.66995271
2024-08-07,25352155.76547098,8903048.877195587,42406320.01713882
2024-08-08,23945402.282203116,7336853.016395379,40274542.324275024
2024-08-09,25777018.019794326,10283352.539031515,42406121.177839994
2024-08-10,34936130.97956824,19469326.655065652,50930438.93780308
2024-08-11,34924917.70717086,20095915.758868936,51627890.38655999
2024-08-12,26333391.08491125,10277317.105541302,43427609.73184282
2024-08-13,27128077.41197491,12136763.234923102,43352826.501210906
2024-08-14,25363735.182356384,9495874.452456133,41291946.320368856
2024-08-15,24190275.59760552,7496749.849274342,39289884.433722176
2024-08-16,26242983.8214743,9453071.393230598,42822680.76051131
2024-08-17,35605428.02800745,18825669.60369525,52578534.15619971
2024-08-18,35774585.26812277,18873561.569280177,50409673.89350895
2024-08-19,27335790.243339054,11414877.659493824,43584354.71263975
2024-08-20,28251562.542294823,11677501.252623698,43519141.96460988
2024-08-21,26573460.197602317,11330854.852932518,41984815.88104002
2024-08-22,25449115.398201223,8212414.971668899,39715591.28114859
2024-08-23,27512547.63951306,10606683.858545588,43749756.99740915
2024-08-24,36847138.228855,20809505.15400256,52359769.90542808
2024-08-25,36950792.72585936,21366045.26955291,51879871.91412618
2024-08-26,28410895.73052179,11017076.648440763,43955341.517057456
2024-08-27,29193112.728121463,12851080.41720712,45199496.17788356
2024-08-28,27353186.868606944,11609281.502437042,44308569.0927304
2024-08-29,26043887.41547139,11220119.70572633,42326211.74822487
